
0;0.881047300349419;0.8758202582819483;11;(4.14, 11, 2)
1;0.748570079965709;0.7198694585515323;7;(5.65, 15, 1)
2;0.5659757440234997;0.5943070925380465;7;(7.54, 15, 2)
3;0.16851959409481793;0.16706582548721055;6;(8.35, 16, 2)
4;0.16851959409481793;0.16706582548721055;6;(8.49, 16, 2)
5;0.0895758752238118;0.08599261726395352;12;(8.54, 16, 2)
6;0.0;0.0;14;(8.81, 19, 2)
7;0.0;0.0;14;(10.04, 24, 4)
8;0.0;0.0;22;(12.17, 32, 2)
9;0.0;0.0;11;(11.94, 32, 4)
10;0.0;0.0;14;(12.44, 36, 4)
11;0.0;0.0;14;(12.84, 36, 4)
12;0.0;0.0;14;(12.73, 22, 5)
13;0.0;0.0;19;(13.85, 24, 3)
14;0.0;0.0;14;(14.82, 30, 1)
15;0.0;0.0;9;(14.09, 31, 4)
16;0.0;0.0;5;(12.32, 31, 1)
17;0.0;0.0;5;(9.82, 25, 2)
18;0.0;0.0;6;(8.02, 22, 1)
19;0.0;0.0;6;(7.7, 22, 1)
20;0.0;0.0;5;(7.74, 22, 3)
21;0.0;0.0;5;(8.25, 22, 1)
22;0.0;0.0;5;(8.15, 21, 1)
23;0.0;0.0;5;(7.82, 21, 1)
24;0.0;0.0;5;(7.69, 21, 1)
25;0.0;0.0;6;(6.94, 20, 1)
26;0.0;0.0;5;(7.16, 20, 1)
27;0.0;0.0;5;(6.88, 20, 3)
28;0.0;0.0;6;(7.28, 20, 3)
29;0.0;0.0;5;(6.74, 20, 1)
30;0.0;0.0;5;(6.88, 20, 1)
31;0.0;0.0;6;(6.49, 20, 1)
32;0.0;0.0;5;(6.36, 30, 1)
33;0.0;0.0;5;(6.55, 30, 1)
34;0.0;0.0;6;(6.57, 30, 3)
35;0.0;0.0;5;(6.63, 31, 1)
36;0.0;0.0;5;(7.34, 31, 2)
37;0.0;0.0;6;(6.71, 31, 3)
38;0.0;0.0;5;(6.67, 31, 2)
39;0.0;0.0;5;(6.64, 31, 1)
40;0.0;0.0;6;(6.61, 31, 1)
41;0.0;0.0;5;(6.96, 31, 3)
42;0.0;0.0;5;(7.7, 31, 1)
43;0.0;0.0;6;(8.28, 32, 1)
44;0.0;0.0;5;(7.96, 32, 2)
45;0.0;0.0;5;(11.22, 32, 2)
46;0.0;0.0;5;(10.8, 31, 1)
47;0.0;0.0;5;(8.7, 31, 1)
48;0.0;0.0;5;(8.8, 54, 1)
49;0.0;0.0;6;(8.19, 54, 2)
50;0.0;0.0;5;(8.37, 54, 1)
51;0.0;0.0;7;(8.42, 35, 3)
52;0.0;0.0;7;(7.73, 30, 2)
53;0.0;0.0;7;(8.1, 30, 1)
54;0.0;0.0;7;(8.6, 35, 1)
55;0.0;0.0;7;(9.97, 36, 2)
56;0.0;0.0;7;(9.54, 35, 3)
57;0.0;0.0;7;(8.82, 35, 1)
58;0.0;0.0;7;(9.53, 53, 5)
59;0.0;0.0;7;(10.39, 53, 4)
60;0.0;0.0;7;(11.28, 41, 1)
61;0.0;0.0;7;(12.31, 42, 1)
62;0.0;0.0;7;(14.67, 42, 1)
63;0.0;0.0;7;(14.68, 45, 1)
64;0.0;0.0;7;(14.9, 46, 4)
65;0.0;0.0;7;(14.96, 69, 2)
66;0.0;0.0;7;(15.57, 69, 3)
67;0.0;0.0;7;(15.73, 69, 1)
68;0.0;0.0;7;(12.61, 60, 1)
69;0.0;0.0;7;(13.45, 60, 5)
70;0.0;0.0;7;(11.63, 43, 2)
71;0.0;0.0;7;(12.62, 42, 3)
72;0.0;0.0;7;(12.73, 42, 1)
73;0.0;0.0;7;(12.39, 63, 1)
74;0.0;0.0;7;(11.53, 63, 1)
75;0.0;0.0;7;(12.25, 44, 1)
76;0.0;0.0;7;(13.04, 42, 3)
77;0.0;0.0;7;(12.05, 44, 1)
78;0.0;0.0;7;(16.11, 44, 2)
79;0.0;0.0;7;(13.81, 42, 1)
80;0.0;0.0;7;(14.51, 42, 1)
81;0.0;0.0;7;(13.49, 42, 2)
82;0.0;0.0;7;(12.61, 74, 2)
83;0.0;0.0;7;(12.42, 74, 1)
84;0.0;0.0;7;(12.36, 54, 4)
85;0.0;0.0;7;(11.14, 54, 1)
86;0.0;0.0;7;(10.48, 33, 1)
87;0.0;0.0;7;(11.97, 56, 3)
88;0.0;0.0;7;(12.46, 37, 1)
89;0.0;0.0;7;(12.89, 37, 1)
90;0.0;0.0;7;(11.6, 33, 1)
91;0.0;0.0;7;(10.32, 35, 1)
92;0.0;0.0;7;(10.76, 35, 1)
93;0.0;0.0;7;(10.14, 35, 1)
94;0.0;0.0;7;(10.81, 35, 2)
95;0.0;0.0;7;(11.12, 32, 5)
96;0.0;0.0;7;(11.45, 36, 2)
97;0.0;0.0;7;(11.94, 47, 1)
98;0.0;0.0;7;(11.45, 47, 1)
99;0.0;0.0;7;(11.01, 47, 5)
100;0.0;0.0;7;(10.39, 33, 5)
