
0;1.2929169016991762;1.3418174496866022;2;(4.21, 12, 2)
1;0.9863877546042669;1.0021634868258384;2;(4.02, 12, 1)
2;0.7823177677427458;0.8484818354473023;4;(4.19, 12, 1)
3;0.5393974037913841;0.4843513288621526;6;(4.93, 10, 1)
4;0.5393974037913841;0.4843513288621526;6;(5.32, 15, 1)
5;0.5393974037913841;0.4843513288621526;6;(6.36, 11, 2)
6;0.5393974037913841;0.4843513288621526;6;(6.56, 13, 1)
7;0.5393974037913841;0.4843513288621526;6;(7.3, 13, 1)
8;0.5393974037913841;0.4843513288621526;6;(6.76, 13, 1)
9;0.5393974037913841;0.4843513288621526;6;(7.16, 16, 2)
10;0.5393974037913841;0.4843513288621526;6;(7.36, 16, 1)
11;0.5393974037913841;0.4843513288621526;6;(7.24, 17, 2)
12;0.5022074768814152;0.4758828070090719;6;(7.46, 17, 2)
13;0.5022074768814152;0.4758828070090719;6;(7.44, 18, 2)
14;0.5022074768814152;0.4758828070090719;6;(7.43, 16, 2)
15;0.5022074768814152;0.4758828070090719;6;(7.58, 16, 2)
16;0.5022074768814152;0.469344251050386;6;(7.38, 19, 1)
17;0.5058150211027097;0.4632641833302933;9;(8.27, 19, 2)
18;0.514964461196983;0.4592104123762936;9;(8.24, 21, 1)
19;0.514964461196983;0.4592104123762936;9;(8.12, 24, 1)
20;0.514964461196983;0.4592104123762936;9;(8.48, 24, 1)
21;0.5140542368406411;0.45697289969239874;11;(8.3, 16, 2)
22;0.5140542368406411;0.45697289969239874;11;(8.49, 24, 1)
23;0.4892210008486741;0.4519852491603213;11;(8.82, 24, 2)
24;0.4892210008486741;0.4519852491603213;11;(9.24, 18, 2)
25;0.4892210008486741;0.4519852491603213;11;(10.28, 17, 2)
26;0.4892210008486741;0.4519852491603213;11;(10.16, 17, 3)
27;0.4892210008486741;0.4519852491603213;11;(10.22, 17, 2)
28;0.49461380509065334;0.45197780428256357;11;(10.3, 16, 2)
29;0.4946138050845343;0.45197780427522705;11;(10.44, 17, 2)
30;0.4946138050845343;0.45197780427522705;11;(10.64, 15, 4)
31;0.4946138050845343;0.45197780427522705;11;(10.51, 15, 2)
32;0.4946138050845343;0.45197780427522705;7;(10.2, 16, 5)
33;0.4946138050845343;0.45197780427522705;7;(10.06, 18, 2)
34;0.4946138050845343;0.45197780427522705;7;(10.03, 15, 2)
35;0.4946138050845343;0.45197780427522705;7;(10.47, 17, 1)
36;0.4946138050845343;0.45197780427522705;7;(10.58, 21, 2)
37;0.4946138050845343;0.45197780427522705;7;(10.48, 17, 2)
38;0.4946138050845343;0.45197780427522705;7;(10.37, 20, 2)
39;0.4946138050845343;0.45197780427522705;7;(10.85, 19, 2)
40;0.4946138050845343;0.45197780427522705;7;(10.22, 16, 2)
41;0.4946138050845343;0.45197780427522705;7;(10.17, 16, 1)
42;0.4946138050845343;0.45197780427522705;7;(10.44, 17, 1)
43;0.4946138050845343;0.45197780427522705;7;(10.84, 18, 3)
44;0.4946138050845343;0.45197780427522705;7;(10.44, 17, 3)
45;0.4946138050845343;0.45197780427522705;7;(10.18, 17, 1)
46;0.4946138050845343;0.45197780427522705;7;(10.33, 16, 2)
47;0.4946138050845343;0.45197780427522705;7;(10.29, 23, 2)
48;0.4946138050845343;0.45197780427522705;7;(10.04, 20, 2)
49;0.4946138050845343;0.45197780427522705;7;(10.12, 15, 3)
50;0.4946138050845343;0.45197780427522705;7;(10.22, 20, 2)
51;0.4946138050845343;0.45197780427522705;7;(10.17, 15, 2)
52;0.4801389706736322;0.4504701255521047;7;(10.09, 18, 3)
53;0.4868674301325892;0.44078564116311025;7;(10.1, 22, 2)
54;0.4868674301325892;0.44078564116311025;7;(10.21, 16, 2)
55;0.47307269517635653;0.43548012371005995;9;(10.14, 22, 1)
56;0.47307269517635653;0.43548012371005995;9;(10.36, 20, 2)
57;0.47307269517635653;0.43548012371005995;9;(10.41, 17, 3)
58;0.47307269517635653;0.43548012371005995;9;(10.5, 15, 1)
59;0.47307269517635653;0.43548012371005995;9;(10.19, 15, 1)
60;0.46645923133517436;0.4234900301799592;9;(10.45, 16, 1)
61;0.46645923133517436;0.4234900301799592;9;(10.24, 16, 2)
62;0.46645923133517436;0.4234900301799592;9;(10.51, 20, 4)
63;0.46645923133517436;0.4234900301799592;9;(10.47, 20, 1)
64;0.46645923133517436;0.4234900301799592;9;(10.39, 20, 2)
65;0.46645923133517436;0.4234900301799592;9;(10.04, 16, 1)
66;0.46645923133517436;0.4234900301799592;9;(9.77, 18, 1)
67;0.46645923133517436;0.4234900301799592;9;(9.91, 16, 3)
68;0.46645923133517436;0.4234900301799592;9;(9.76, 19, 1)
69;0.46645923133517436;0.4234900301799592;9;(9.97, 18, 1)
70;0.46645923133517436;0.4234900301799592;9;(9.75, 16, 2)
71;0.46645923133517436;0.4234900301799592;9;(9.64, 16, 1)
72;0.46645923133517436;0.4234900301799592;9;(10.0, 17, 6)
73;0.46645923133517436;0.4234900301799592;9;(9.5, 21, 1)
74;0.46645923133517436;0.4234900301799592;9;(10.27, 20, 5)
75;0.46645923133517436;0.4234900301799592;9;(9.64, 16, 1)
76;0.46645923133517436;0.4234900301799592;9;(9.85, 16, 1)
77;0.46645923133517436;0.4234900301799592;9;(9.76, 15, 1)
78;0.46645923133517436;0.4234900301799592;9;(9.6, 18, 2)
79;0.46645923133517436;0.4234900301799592;9;(9.64, 16, 2)
80;0.46645923133517436;0.4234900301799592;9;(9.74, 21, 3)
81;0.46645923133517436;0.4234900301799592;9;(9.63, 14, 2)
82;0.46645923133517436;0.4234900301799592;9;(9.6, 18, 3)
83;0.4556716298106065;0.4181146028845936;16;(9.57, 16, 2)
84;0.45700255743799495;0.4166762357530736;9;(10.69, 21, 2)
85;0.45700255743799495;0.4166762357530736;9;(9.78, 21, 4)
86;0.45700255743799495;0.4166762357530736;9;(9.55, 19, 2)
87;0.45700255743799495;0.4166762357530736;9;(9.76, 17, 3)
88;0.45700255743799495;0.4166762357530736;9;(9.99, 16, 2)
89;0.4995799121113565;0.4141950700769843;14;(9.66, 16, 1)
90;0.4896555739957499;0.4086073011744393;14;(10.99, 21, 3)
91;0.4896555739957499;0.4086073011744393;14;(11.14, 23, 3)
92;0.4896555739957499;0.4086073011744393;14;(11.24, 21, 2)
93;0.4896555739957499;0.4086073011744393;14;(11.41, 19, 3)
94;0.4927651457269283;0.40857583020703325;16;(11.92, 19, 3)
95;0.44268361832873837;0.40794404486722297;17;(12.54, 23, 2)
96;0.41958017731691105;0.406363436153869;22;(13.28, 24, 3)
97;0.4298271702840953;0.4027611137510519;22;(14.33, 25, 6)
98;0.4298271702840953;0.4027611137510519;22;(15.09, 29, 2)
99;0.4298271702840953;0.4027611137510519;22;(15.6, 26, 2)
100;0.4298271702840953;0.4027611137510519;22;(16.97, 28, 2)
